tweet_text,username,mentions,date,image,link,quote,reply
aight so like daily fun fact #1youre really fucking gay not even gonna lie,🏳️‍🌈𝕊𝕋𝕀ℕ𝕂ℝ𝕆ツ🏳️‍🌈,,2019-10-14 14:33:00,False,https://web.archive.org/web/20191014234025/https://twitter.com/nekrovevo/status/1183858436791918592,False,False
it be like that,🏳️‍🌈𝕊𝕋𝕀ℕ𝕂ℝ𝕆ツ🏳️‍🌈,AsbjornDurr,2019-10-14 20:01:00,False,https://web.archive.org/web/20191015040945/https://twitter.com/nekrovevo/status/1183940964265545730,False,True
I'm such a cum guzzling slut. Someone should just pin me down and fuck my face until I can't swallow right. Just slap their balls against my chin until they empty them into my greedy slutty stomach. I'd pay someone to do that to me right now.,🏳️‍🌈𝕊𝕋𝕀ℕ𝕂ℝ𝕆ツ🏳️‍🌈,Untokurd,2019-10-14 20:01:00,False,https://web.archive.org/web/20191015042609/https://twitter.com/nekrovevo/status/1183940873039433728,True,False
"daily fact #2god damn, youre still fucking gay",🏳️‍🌈𝕊𝕋𝕀ℕ𝕂ℝ𝕆ツ🏳️‍🌈,,2019-10-15 05:00:00,False,https://web.archive.org/web/20191015120516/https://twitter.com/nekrovevo/status/1184076590159814656,False,False
bet,🏳️‍🌈𝕊𝕋𝕀ℕ𝕂ℝ𝕆ツ🏳️‍🌈,SirFail_,2019-10-15 05:08:00,False,https://web.archive.org/web/20191015122200/https://twitter.com/nekrovevo/status/1184078627954024448,False,True
;),🏳️‍🌈𝕊𝕋𝕀ℕ𝕂ℝ𝕆ツ🏳️‍🌈,CashVIP2,2019-10-15 08:06:00,False,https://web.archive.org/web/20191015152936/https://twitter.com/nekrovevo/status/1184123265834311680,False,True
good,🏳️‍🌈𝕊𝕋𝕀ℕ𝕂ℝ𝕆ツ🏳️‍🌈,that_otter_boi,2019-10-15 08:06:00,False,https://web.archive.org/web/20191015153038/https://twitter.com/nekrovevo/status/1184123315750764544,False,True
3 and 4 lmao,🏳️‍🌈𝕊𝕋𝕀ℕ𝕂ℝ𝕆ツ🏳️‍🌈,lesbixnvibes,2019-10-15 08:06:00,False,https://web.archive.org/web/20191015153133/https://twitter.com/nekrovevo/status/1184123483787153408,True,False
deadass peoples reactions when they look over my shoulder to see my twitter,🏳️‍🌈𝕊𝕋𝕀ℕ𝕂ℝ𝕆ツ🏳️‍🌈,,2019-10-15 08:11:00,True,https://web.archive.org/web/20191015170040/https://twitter.com/nekrovevo/status/1184124542572089347,False,False
thats gay,🏳️‍🌈𝕊𝕋𝕀ℕ𝕂ℝ𝕆ツ🏳️‍🌈,Untokurd,2019-10-15 10:49:00,False,https://web.archive.org/web/20191015175719/https://twitter.com/nekrovevo/status/1184164313923117056,False,True
you are a whore stfu,🌱𝓝𝓮𝓴𝓻𝓸🌱,Untokurd,2019-10-15 10:58:00,False,https://web.archive.org/web/20191015175853/https://twitter.com/nekrovevo/status/1184166771181285376,False,True
:),🏳️‍🌈𝕊𝕋𝕀ℕ𝕂ℝ𝕆ツ🏳️‍🌈,VadermCat,2019-10-15 10:51:00,False,https://web.archive.org/web/20191015175922/https://twitter.com/nekrovevo/status/1184164819806519296,False,True
you're *,🏳️‍🌈𝕊𝕋𝕀ℕ𝕂ℝ𝕆ツ🏳️‍🌈,Untokurd,2019-10-15 10:51:00,False,https://web.archive.org/web/20191015180106/https://twitter.com/nekrovevo/status/1184164790928695296,False,True
hey if youre reading thisyoure an incredible person and you are loved :) have a great day,🏳️‍🌈𝕊𝕋𝕀ℕ𝕂ℝ𝕆ツ🏳️‍🌈,,2019-10-15 10:50:00,False,https://web.archive.org/web/20191015180456/https://twitter.com/nekrovevo/status/1184164586355707904,False,False
im just tryna help a friend out,🏳️‍🌈𝕊𝕋𝕀ℕ𝕂ℝ𝕆ツ🏳️‍🌈,Untokurd,2019-10-15 10:53:00,False,https://web.archive.org/web/20191015180819/https://twitter.com/nekrovevo/status/1184165397873881088,False,True
you forgot a period,🌱𝓝𝓮𝓴𝓻𝓸🌱,Untokurd,2019-10-15 10:52:00,False,https://web.archive.org/web/20191015181200/https://twitter.com/nekrovevo/status/1184165217099378689,False,True
you*,🌱𝓝𝓮𝓴𝓻𝓸🌱,Untokurd,2019-10-15 11:00:00,False,https://web.archive.org/web/20191015181431/https://twitter.com/nekrovevo/status/1184167222089940993,False,True
finehelping a fellow whore out,🌱𝓝𝓮𝓴𝓻𝓸🌱,Untokurd,2019-10-15 10:58:00,False,https://web.archive.org/web/20191015181451/https://twitter.com/nekrovevo/status/1184166595729297408,False,True
imagine being gay lmao,🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-15 11:03:00,False,https://web.archive.org/web/20191015181518/https://twitter.com/nekrovevo/status/1184168002045927424,False,False
you*,🌱𝓝𝓮𝓴𝓻𝓸🌱,Untokurd,2019-10-15 11:01:00,False,https://web.archive.org/web/20191015181829/https://twitter.com/nekrovevo/status/1184167528731275264,False,True
good,🌱𝓝𝓮𝓴𝓻𝓸🌱,Untokurd,2019-10-15 11:03:00,False,https://web.archive.org/web/20191015181924/https://twitter.com/nekrovevo/status/1184167858294538240,False,True
imagine blocking for a joke,🌱𝓝𝓮𝓴𝓻𝓸🌱,Untokurd,2019-10-15 11:09:00,False,https://web.archive.org/web/20191015181934/https://twitter.com/nekrovevo/status/1184169382932434944,False,True
good,🌱𝓝𝓮𝓴𝓻𝓸🌱,Untokurd,2019-10-15 11:11:00,False,https://web.archive.org/web/20191015182100/https://twitter.com/nekrovevo/status/1184169891965755394,False,True
<3,🌱𝓝𝓮𝓴𝓻𝓸🌱,CaliHusko,2019-10-15 11:19:00,False,https://web.archive.org/web/20191015182126/https://twitter.com/nekrovevo/status/1184172019803250689,False,True
we stan @Untokurd,🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-15 11:12:00,True,https://web.archive.org/web/20191015182251/https://twitter.com/nekrovevo/status/1184170283017457664,False,False
good,🌱𝓝𝓮𝓴𝓻𝓸🌱,Untokurd,2019-10-15 11:14:00,False,https://web.archive.org/web/20191015182333/https://twitter.com/nekrovevo/status/1184170741199069184,False,True
aight so with the new fortnite season i need new 1v1 partners and squad membersadd my epic @josssxph pleeease,🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-15 11:21:00,False,https://web.archive.org/web/20191015182418/https://twitter.com/nekrovevo/status/1184172403934420992,False,False
;),🌱𝓝𝓮𝓴𝓻𝓸🌱,CaliHusko,2019-10-15 11:19:00,False,https://web.archive.org/web/20191015182711/https://twitter.com/nekrovevo/status/1184171997686718464,False,True
"""lofi 24/7 chill stream""",🌱𝓝𝓮𝓴𝓻𝓸🌱,http_lessey,2019-10-15 11:25:00,False,https://web.archive.org/web/20191015183336/https://twitter.com/nekrovevo/status/1184173583561420800,False,True
u look so fucking gay lmao XD,🌱𝓝𝓮𝓴𝓻𝓸🌱,Untokurd,2019-10-15 18:03:00,False,https://web.archive.org/web/20191016011237/https://twitter.com/nekrovevo/status/1184273699521777669,False,True
nah fuck u,🌱𝓝𝓮𝓴𝓻𝓸🌱,CrusaderJackson,2019-10-15 18:00:00,False,https://web.archive.org/web/20191016011558/https://twitter.com/nekrovevo/status/1184272766976921600,False,True
fine,🌱𝓝𝓮𝓴𝓻𝓸🌱,CrusaderJackson,2019-10-15 18:03:00,False,https://web.archive.org/web/20191016011903/https://twitter.com/nekrovevo/status/1184273744706932737,False,True
im kidding ily,🌱𝓝𝓮𝓴𝓻𝓸🌱,CrusaderJackson,2019-10-15 18:01:00,False,https://web.archive.org/web/20191016012607/https://twitter.com/nekrovevo/status/1184273024402345984,False,True
;),🌱𝓝𝓮𝓴𝓻𝓸🌱,Untokurd,2019-10-15 18:08:00,False,https://web.archive.org/web/20191016012728/https://twitter.com/nekrovevo/status/1184274770549850112,False,True
im kidding u look cuuuute,🌱𝓝𝓮𝓴𝓻𝓸🌱,Untokurd,2019-10-15 18:04:00,False,https://web.archive.org/web/20191016013757/https://twitter.com/nekrovevo/status/1184273960461950976,False,True
i wanna make a KAWS inspired painting. if anyone knows who that is gimme ideas,🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-15 18:12:00,False,https://web.archive.org/web/20191016014012/https://twitter.com/nekrovevo/status/1184275821059395584,False,False
confusion,🌱𝓝𝓮𝓴𝓻𝓸🌱,VadermCat,2019-10-15 18:42:00,False,https://web.archive.org/web/20191016014636/https://twitter.com/nekrovevo/status/1184283384295485441,False,True
CALL ME SCHOENBERG BITCH CUZ YOU A BROKE BITCH@Quadeca,🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-15 18:05:00,False,https://web.archive.org/web/20191016021143/https://twitter.com/nekrovevo/status/1184274212212469760,False,False
yes,🌱𝓝𝓮𝓴𝓻𝓸🌱,VadermCat,2019-10-15 18:43:00,False,https://web.archive.org/web/20191016024657/https://twitter.com/nekrovevo/status/1184283716266233856,False,True
bet,🌱𝓝𝓮𝓴𝓻𝓸🌱,OridtheCat,2019-10-15 18:02:00,False,https://web.archive.org/web/20191016033523/https://twitter.com/nekrovevo/status/1184273333887438848,False,True
fursona be way better ngl,🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-16 05:12:00,True,https://web.archive.org/web/20191016123919/https://twitter.com/nekrovevo/status/1184441990575837184,False,False
"Daily Fact #3fucking dammit just accept it, youre gay",🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-16 05:14:00,False,https://web.archive.org/web/20191016125244/https://twitter.com/nekrovevo/status/1184442474237841408,False,False
bet,🌱𝓝𝓮𝓴𝓻𝓸🌱,Untokurd,2019-10-16 15:11:00,False,https://web.archive.org/web/20191016224237/https://twitter.com/nekrovevo/status/1184592841466449922,False,True
yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet yeet,🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-16 15:16:00,False,https://web.archive.org/web/20191016232301/https://twitter.com/nekrovevo/status/1184594004299509760,False,False
nah i like u,🌱𝓝𝓮𝓴𝓻𝓸🌱,SirFail_,2019-10-16 15:13:00,False,https://web.archive.org/web/20191017003451/https://twitter.com/nekrovevo/status/1184593113051828224,False,True
they call me then p e e n q u e e n,🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-16 15:20:00,False,https://web.archive.org/web/20191017004702/https://twitter.com/nekrovevo/status/1184594956297490433,False,False
"PLEASE PLEASE P L E A S E GO FOLLOW @Razor__Fluff HE MADE ANOTHER ICON FOR DEVIL NEKRO AND ITS AMAZING, GO NOW",🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-16 05:01:00,True,https://web.archive.org/web/20191017072906/https://twitter.com/nekrovevo/status/1184439219009118208,False,False
how can you confirm,🌱𝓝𝓮𝓴𝓻𝓸🌱,BreherBenjamin,2019-10-17 05:09:00,False,https://web.archive.org/web/20191017124528/https://twitter.com/nekrovevo/status/1184803620249714688,False,True
that was the goal,🌱𝓝𝓮𝓴𝓻𝓸🌱,SirFail_,2019-10-17 04:59:00,False,https://web.archive.org/web/20191017140353/https://twitter.com/nekrovevo/status/1184801107207286785,False,True
roses are redviolets are blueyes i am very gaybut you are too :),🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-17 05:12:00,False,https://web.archive.org/web/20191017142428/https://twitter.com/nekrovevo/status/1184804267158228993,False,False
facts,🌱𝓝𝓮𝓴𝓻𝓸🌱,CaliHusko,2019-10-17 07:55:00,False,https://web.archive.org/web/20191017152016/https://twitter.com/nekrovevo/status/1184845314257108992,False,True
can confirm,🌱𝓝𝓮𝓴𝓻𝓸🌱,LukeChador,2019-10-17 05:12:00,False,https://web.archive.org/web/20191017152123/https://twitter.com/nekrovevo/status/1184804441708355585,False,True
also has the gay flag in username,🌱𝓝𝓮𝓴𝓻𝓸🌱,SMGS2004,2019-10-17 07:52:00,False,https://web.archive.org/web/20191017152855/https://twitter.com/nekrovevo/status/1184844650500083716,False,True
whoever thinks hoodie season isnt the best season needs to be deleted,🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-17 08:06:00,False,https://web.archive.org/web/20191017153731/https://twitter.com/nekrovevo/status/1184848039896182786,False,False
facts,🌱𝓝𝓮𝓴𝓻𝓸🌱,Untokurd,2019-10-17 08:08:00,False,https://web.archive.org/web/20191017154721/https://twitter.com/nekrovevo/status/1184848618953424896,False,True
orbiting around that DICK ayo,🌱𝓝𝓮𝓴𝓻𝓸🌱,Untokurd,2019-10-17 08:08:00,False,https://web.archive.org/web/20191017154759/https://twitter.com/nekrovevo/status/1184848782904573953,False,True
im a purple and white hyena who is a massive bitch,🌱𝓝𝓮𝓴𝓻𝓸🌱,BreherBenjamin,2019-10-17 05:08:00,False,https://web.archive.org/web/20191017162030/https://twitter.com/nekrovevo/status/1184803271908544512,True,False
yes,🌱𝓝𝓮𝓴𝓻𝓸🌱,darkfuzzypaws,2019-10-17 08:08:00,False,https://web.archive.org/web/20191017162603/https://twitter.com/nekrovevo/status/1184848644366684160,False,True
the boy finally got a kaws doll:),🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-17 07:57:00,True,https://web.archive.org/web/20191017163651/https://twitter.com/nekrovevo/status/1184845911861551107,False,False
Roses are redViolets are blueI have chlamydiaNow you do too;),🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-17 11:45:00,False,https://web.archive.org/web/20191017185530/https://twitter.com/nekrovevo/status/1184903246944464896,False,False
@that_otter_boi,🌱𝓝𝓮𝓴𝓻𝓸🌱,glowyote,2019-10-17 11:39:00,False,https://web.archive.org/web/20191017190132/https://twitter.com/nekrovevo/status/1184901809967493121,False,True
2 MORE FOLLOWERS UNTIL 666,🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-17 12:09:00,False,https://web.archive.org/web/20191017191419/https://twitter.com/nekrovevo/status/1184909361501458432,False,False
no u,🌱𝓝𝓮𝓴𝓻𝓸🌱,Razor__Fluff,2019-10-17 12:08:00,False,https://web.archive.org/web/20191017192534/https://twitter.com/nekrovevo/status/1184909060161691648,False,True
i will drink all of your fluids ( A L L ),🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-17 12:11:00,False,https://web.archive.org/web/20191017192553/https://twitter.com/nekrovevo/status/1184909793493803008,False,False
pen15,🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-18 04:59:00,False,https://web.archive.org/web/20191018123758/https://twitter.com/nekrovevo/status/1185163543819108355,False,False
will you do me...a nice dinner?,🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-18 12:14:00,False,https://web.archive.org/web/20191019002226/https://twitter.com/nekrovevo/status/1185273075203371008,False,False
,🌱𝓝𝓮𝓴𝓻𝓸🌱,Untokurd,2019-10-18 12:10:00,False,https://web.archive.org/web/20191019004254/https://twitter.com/nekrovevo/status/1185272053089239040,False,True
ITS SATAN NEKRO BITCHESbut on the real thanks for this insane growth over this last month it means so much to me <3,🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-18 20:16:00,True,https://web.archive.org/web/20191019032025/https://twitter.com/nekrovevo/status/1185394303620698112,False,False
you cant spell UWU with U,🌱𝓝𝓮𝓴𝓻𝓸🌱,BlueFolf,2019-10-19 11:02:00,False,https://web.archive.org/web/20191019180215/https://twitter.com/nekrovevo/status/1185617169884667904,False,True
"to people who relate zoophilia and the furry fandom: please stop its not even close, there are no similarities. S T O P",🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-19 11:05:00,False,https://web.archive.org/web/20191019181904/https://twitter.com/nekrovevo/status/1185617871281385472,False,False
cussing is bad,🌱𝓝𝓮𝓴𝓻𝓸🌱,appurrently,2019-10-19 10:58:00,False,https://web.archive.org/web/20191019191229/https://twitter.com/nekrovevo/status/1185616337432788992,False,True
"if i hear one more ""and i oop sksksksk"" im going to gather all of the hydro flasks in the world and melt them to make a bomb i stg",🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-19 10:58:00,False,https://web.archive.org/web/20191019201603/https://twitter.com/nekrovevo/status/1185616255140515840,False,False
imagine using portrait mode for a mirror selfie,🌱𝓝𝓮𝓴𝓻𝓸🌱,appurrently,2019-10-19 10:57:00,False,https://web.archive.org/web/20191019213607/https://twitter.com/nekrovevo/status/1185616023245869057,False,True
"ngl no matter what, anyone whos a furry is instantly trash lmaocute trashbut still trash",🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-19 11:01:00,False,https://web.archive.org/web/20191019222744/https://twitter.com/nekrovevo/status/1185616949109088256,False,False
#TeamDogs all the way!,🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-19 14:19:00,False,https://web.archive.org/web/20191019223155/https://twitter.com/nekrovevo/status/1185666804762308608,False,False
Olympics doll lmao,🌱𝓝𝓮𝓴𝓻𝓸🌱,nighth0ps,2019-10-19 10:56:00,False,https://web.archive.org/web/20191020010123/https://twitter.com/nekrovevo/status/1185615785508474881,False,True
"you wanna know whos really gay, lemme tell youread the first and last word of the sentence above ;)",🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-21 05:06:00,False,https://web.archive.org/web/20191021162918/https://twitter.com/nekrovevo/status/1186252458990792705,False,False
guess whos backback againnekros backtell a friend,🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-21 04:57:00,False,https://web.archive.org/web/20191021181531/https://twitter.com/nekrovevo/status/1186250214161543168,False,False
N- ew JerseyE- uropeK- oreaR- eeeeeeeO- shit its a rat,🌱𝓝𝓮𝓴𝓻𝓸🌱,Alfonzowords,2019-10-21 11:55:00,False,https://web.archive.org/web/20191021193103/https://twitter.com/nekrovevo/status/1186355392361558018,True,False
the best fucking country in the worldis fucking africaright @that_otter_boi,🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-21 11:50:00,True,https://web.archive.org/web/20191021193224/https://twitter.com/nekrovevo/status/1186354194816462848,False,False
perform wii fitness on test on camera owo,🌱𝓝𝓮𝓴𝓻𝓸🌱,1JackFrost2,2019-10-21 12:00:00,False,https://web.archive.org/web/20191021193631/https://twitter.com/nekrovevo/status/1186356542385188866,False,True
idiot,🌱𝓝𝓮𝓴𝓻𝓸🌱,that_otter_boi,2019-10-21 11:52:00,False,https://web.archive.org/web/20191021193953/https://twitter.com/nekrovevo/status/1186354620940972032,False,True
i have crabs #blessed thanks mom for the great gift #familylove #Alabama #alabamawives #civilwarwasaboutstaterights,🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-21 11:45:00,False,https://web.archive.org/web/20191021194230/https://twitter.com/nekrovevo/status/1186352846188339200,False,False
yes,🌱𝓝𝓮𝓴𝓻𝓸🌱,that_otter_boi,2019-10-21 11:53:00,False,https://web.archive.org/web/20191021205318/https://twitter.com/nekrovevo/status/1186354838361128960,False,True
gottem,🌱𝓝𝓮𝓴𝓻𝓸🌱,AstomaAD,2019-10-21 05:10:00,False,https://web.archive.org/web/20191022002842/https://twitter.com/nekrovevo/status/1186253414058975242,False,True
what XD,🌱𝓝𝓮𝓴𝓻𝓸🌱,LukePatrickWol1,2019-10-21 19:02:00,False,https://web.archive.org/web/20191022041732/https://twitter.com/nekrovevo/status/1186462759837286400,False,True
instead of complimenting my sonafucking shred methe roast of nekrogood luck bitches ;),🌱𝓝𝓮𝓴𝓻𝓸🌱,,2019-10-21 19:06:00,True,https://web.archive.org/web/20191022041829/https://twitter.com/nekrovevo/status/1186463834698969088,False,False
